-4.329345703125,927,170,0,1,54843,401,83,29,65447,65507,82,32,1891,65530,35960,32767,32767,32049,32049,642,13,65513,64476,0,0,15218,39360,0,0,10928,65535
-4.325439453125,928,170,0,1,54842,401,79,33,65448,65507,82,32,2370,65530,35825,32767,32767,32022,32022,642,21,1,64476,0,0,15218,39360,0,0,10928,65535
-4.321533203125,928,170,0,1,54841,401,76,36,65451,65508,80,32,2958,65530,35664,32767,32767,32006,32006,642,21,1,64484,0,0,15218,39360,0,0,10928,65535
-4.317626953125,928,170,0,1,54839,400,72,39,65456,65507,79,32,3170,65530,35130,32767,32767,31990,31990,642,21,1,64493,0,0,15218,39360,0,0,10928,65535
-4.313720703125,929,170,0,1,54838,400,69,42,65458,65505,79,32,3584,65530,34706,32767,32767,31987,31987,642,29,65530,64476,0,0,15218,39360,0,0,10928,65535
-4.286376953125,929,170,0,1,54837,401,66,45,65462,65506,77,32,4150,65530,34355,32767,32767,31991,31991,642,21,1,64476,0,0,15218,39360,0,0,10928,65535
-4.282470703125,930,170,0,1,54836,401,63,48,65465,65507,75,32,4468,65530,33926,32767,32767,32002,32002,642,29,1,64493,0,0,15218,39360,0,0,10928,65535
-4.278564453125,931,170,0,1,54835,401,61,51,65470,65506,74,32,4927,65530,33679,32767,32767,32024,32024,642,21,9,64476,0,31488,15218,39360,0,0,10928,65535
-4.274658203125,932,170,0,1,54834,401,58,54,65471,65507,71,32,5223,65530,33295,32767,32767,32045,32045,642,21,65530,64501,32262,42330,15218,39360,0,0,10928,65535
-4.270751953125,931,170,0,1,54832,400,56,57,65480,65506,70,32,5370,65530,32979,32767,32767,32076,32076,642,65526,1,64476,21845,21845,15218,39360,0,0,10928,65535
-4.266845703125,931,170,0,1,54831,401,53,60,65477,65506,70,32,5541,65530,32871,32767,32767,32105,32105,642,13,1,64501,21845,21845,15218,39360,0,0,10928,65535
-4.262939453125,931,170,0,1,54830,400,51,63,65487,65506,68,32,5889,65530,32801,32767,32767,32141,32141,642,13,1,64476,126,0,15218,39360,0,0,10928,65535
-4.259033203125,931,170,0,1,54829,400,49,65,65482,65507,67,32,6239,65530,32581,32767,32767,32178,32178,642,5,65513,64493,0,0,15218,39360,0,0,10928,65535
-4.255126953125,931,170,0,1,54828,401,47,68,65492,65507,65,32,6445,65530,32234,32767,32767,32214,32214,642,21,65513,64493,0,0,15218,39360,0,0,10928,65535
-4.251220703125,930,170,0,1,54826,401,45,71,65485,65506,65,32,6761,65530,31939,32767,32767,32248,32248,642,21,65530,64476,0,0,15218,39360,0,0,10928,65535
-4.223876953125,931,170,0,1,54825,401,43,73,65494,65508,62,32,7243,65530,31686,32767,32767,32278,32278,642,29,1,64476,0,0,15218,39360,0,0,10928,65535
-4.219970703125,931,170,0,1,54824,400,41,76,65486,65507,61,32,7518,65530,31409,32767,32767,32303,32303,642,29,1,64493,0,0,15218,39360,0,0,10928,65535
-4.216064453125,932,170,0,1,54823,401,39,78,65490,65506,60,32,7914,65530,31247,32767,32767,32322,32322,642,21,9,64484,0,6144,15218,39360,0,0,10928,65535
-4.212158203125,932,170,0,1,54822,401,37,81,65486,65507,58,32,8227,65530,31068,32767,32767,32332,32332,642,5,9,64493,0,0,15218,39360,0,0,10928,65535
-4.208251953125,931,170,0,1,54821,401,35,83,65487,65507,57,32,8417,65530,30958,32767,32767,32336,32336,642,13,1,64476,0,0,15218,39360,0,0,10928,65534
-4.204345703125,931,170,0,1,54819,401,33,85,65483,65507,56,32,8982,65530,31063,32767,32767,32331,32331,514,13,9,64476,3840,0,15218,39360,0,0,10928,65534
-4.19921875,931,170,0,1,54818,401,31,87,65482,65508,56,32,8902,65530,30952,32767,32767,32320,32320,514,13,1,64510,0,65280,15218,39360,0,0,10928,65534
-4.196533203125,930,170,0,1,54817,401,29,90,65478,65506,57,32,9155,65530,31154,32767,32767,32301,32301,514,29,9,64484,65280,0,15218,39360,0,0,10928,65534
-4.192626953125,929,170,0,1,54817,400,29,90,65478,65506,57,32,9155,65530,31154,32767,32767,32286,32286,514,29,9,64484,0,0,15218,39360,0,0,10928,65534
-4.188720703125,928,170,0,1,54815,400,24,94,65474,65508,54,32,9721,65530,31153,32767,32767,32239,32239,514,21,9,64502,21760,85,15218,39360,0,0,10928,65534
-4.161376953125,928,170,0,1,54814,400,21,96,65464,65508,56,32,9953,65530,31245,32767,32767,32197,32197,514,13,9,64468,0,0,15218,39360,0,0,10928,65534
-4.157470703125,927,170,0,1,54813,400,18,99,65465,65509,55,32,10298,65530,31241,32767,32767,32147,32147,514,21,9,64493,0,0,15218,39360,0,0,10928,65534
-4.153564453125,926,170,0,1,54811,400,15,101,65460,65510,54,32,10512,65530,31214,32767,32767,32092,32092,514,65526,17,64510,1792,1,15218,39360,0,0,10928,65534
-4.149658203125,927,170,0,1,54810,400,12,103,65459,65508,55,32,10468,65530,31207,32767,32767,32033,32033,514,5,1,64510,0,0,15218,39360,0,0,10928,65534
-4.145751953125,926,170,0,1,54809,400,9,105,65455,65510,54,32,10688,65530,31443,32767,32767,31972,31972,514,5,1,64476,0,0,15218,39360,0,0,10928,65534
-4.141845703125,926,170,0,1,54808,400,6,107,65456,65509,53,32,10727,65530,31627,32767,32767,31912,31912,514,5,17,64493,0,0,15218,39360,0,0,10928,65534
-4.137939453125,924,170,0,1,54807,400,2,110,65453,65508,56,32,10566,65530,31892,32767,32767,31850,31850,514,5,1,64485,0,0,15218,39360,0,0,10928,65534
-4.134033203125,924,170,0,1,54806,400,0,112,65452,65511,53,32,10584,65530,32220,32767,32767,31801,31801,514,5,1,64493,0,0,15218,39360,0,0,10928,65534
-4.130126953125,923,170,0,1,54805,399,65533,114,65453,65511,54,32,10285,65530,32463,32767,32767,31752,31752,514,5,1,64485,0,0,15218,39360,0,0,10928,65534
-4.126220703125,922,170,0,1,54804,400,65529,116,65451,65510,55,32,10254,65530,32854,32767,32767,31702,31702,514,65534,9,64476,0,0,15218,39360,0,0,10928,65534
-4.098876953125,921,170,0,1,54803,399,65526,118,65452,65512,53,32,9948,65530,32884,32767,32767,31662,31662,514,65534,65530,64493,0,0,15218,39360,0,0,10928,65534
-4.094970703125,920,170,0,1,54802,400,65522,120,65451,65511,55,32,9815,65530,33250,32767,32767,31622,31622,514,65534,65530,64467,0,0,15218,39360,0,0,10928,65534
-4.091064453125,920,170,0,1,54801,399,65519,123,65453,65513,53,32,9687,65530,33476,32767,32767,31592,31592,514,5,1,64493,0,0,15218,39360,0,0,10928,65534
-4.087158203125,919,170,0,1,54800,399,65516,125,65455,65512,54,32,9356,65530,33677,32767,32767,31568,31568,514,65534,1,64502,0,0,15218,39296,0,0,10928,65534
-4.083251953125,919,170,0,1,54799,400,65512,127,65455,65512,54,32,9089,65530,33992,32767,32767,31544,31544,514,65534,1,64459,0,0,15218,39296,0,0,10928,65534
-4.079345703125,918,170,0,1,54798,399,65509,129,65456,65514,53,32,8760,65530,34298,32767,32767,31530,31530,514,65534,65530,64467,0,31488,15218,39296,0,0,10928,65534
-4.075439453125,917,170,0,1,54797,399,65506,131,65458,65514,53,32,8476,65530,34874,32767,32767,31520,31520,514,65518,1,64493,32262,42330,15218,39296,0,0,10928,65534
-4.071533203125,917,170,0,1,54796,399,65503,133,65459,65514,54,32,7888,65530,35182,32767,32767,31513,31513,514,65526,65530,64493,21845,21845,15218,39296,0,0,10928,65534
-4.067626953125,915,170,0,1,54795,399,65500,136,65461,65515,53,32,7483,65530,35658,32767,32767,31510,31510,514,65526,65530,64476,21845,21845,15218,39296,0,0,10928,65534
-4.063720703125,915,170,0,1,54794,398,65497,138,65464,65515,54,32,7206,65530,36151,32767,32767,31509,31509,514,65526,1,64468,126,0,15218,39296,0,0,10928,65534
-4.036376953125,915,170,0,1,54794,398,65494,140,65460,65516,54,32,6614,65530,36424,32767,32767,31510,31510,514,65518,65513,64484,0,0,15218,39296,0,0,10928,65534
-4.032470703125,913,170,0,1,54793,398,65491,142,65469,65516,54,32,6328,65530,36958,32767,32767,31512,31512,514,65526,9,64485,0,0,15218,39296,0,0,10928,65534
-4.028564453125,912,170,0,1,54792,398,65488,144,65465,65516,54,32,5958,65530,37583,32767,32767,31516,31516,514,65518,18,64493,0,0,15218,39296,0,0,10928,65534
-4.024658203125,912,170,0,1,54791,398,65485,146,65472,65517,52,32,5085,65530,37722,32767,32767,31521,31521,514,65526,65521,64476,0,0,15218,39296,0,0,10928,65534
-4.020751953125,912,170,0,1,54790,398,65483,148,65469,65518,52,32,5053,65530,38437,32767,32767,31533,31533,514,65526,1,64476,0,0,15218,39296,0,0,10928,65534
-4.016845703125,911,170,0,1,54790,398,65480,150,65478,65520,49,32,4239,65530,38757,32767,32767,31540,31540,514,65518,65521,64502,0,6144,15218,39296,0,0,10928,65534
-4.01171875,909,170,0,1,54789,398,65478,152,65468,65518,51,32,3879,65530,39300,32767,32767,31554,31554,514,65526,1,64468,0,0,15218,39296,0,0,10928,65534
-4.009033203125,909,170,0,1,54788,397,65475,154,65477,65520,48,32,3522,65530,39557,32767,32767,31560,31560,514,5,1,64459,0,0,15218,39296,0,0,10928,65534
-4.005126953125,909,170,0,1,54788,397,65475,154,65477,65520,48,32,3522,65530,39557,32767,32767,31581,31581,514,5,1,64459,3840,0,15218,39296,0,0,10928,65534
